fish_stick,dish
cooler,food
cooler,beverage
milk,food
milk,nutriment
whole_milk,foodstuff
whole_milk,food
whole_milk,beverage
whole_milk,milk
whole_milk,dairy_product
culture_medium,food
cat_food,petfood
cat_food,food
cat_food,feed
fodder,food
fodder,feed
ice_tea,food
ice_tea,beverage
ice_tea,tea
alcohol,food
alcohol,beverage
dough,foodstuff
dough,food
dough,concoction
plain_flour,foodstuff
plain_flour,flour
plain_flour,food
potato,foodstuff
potato,food
potato,starches
rotgut,alcohol
rotgut,food
rotgut,beverage
mocha,coffee
mocha,food
mocha,beverage
grain,foodstuff
grain,food
piece_de_resistance,food
piece_de_resistance,nutriment
piece_de_resistance,dish
custard,food
custard,nutriment
custard,dish
orange_juice,food
orange_juice,beverage
orange_juice,fruit_juice
pulque,alcohol
pulque,food
pulque,beverage
cider,food
cider,beverage
schnitzel,food
schnitzel,nutriment
schnitzel,dish
coffee_substitute,coffee
coffee_substitute,food
coffee_substitute,beverage
commissariat,food
feed_grain,food
feed_grain,feed
decaffeinated_coffee,coffee
decaffeinated_coffee,food
decaffeinated_coffee,beverage
v-8_juice,foodstuff
v-8_juice,food
v-8_juice,juice
applesauce,food
applesauce,nutriment
applesauce,dish
orange_soda,food
orange_soda,soft_drink
orange_soda,beverage
instant_coffee,coffee
instant_coffee,food
instant_coffee,beverage
mother's_milk,food
mother's_milk,milk
mother's_milk,nutriment
stodge,food
stodge,nutriment
biryani,food
biryani,nutriment
biryani,dish
neutral_spirits,alcohol
neutral_spirits,food
neutral_spirits,beverage
steak_tartare,food
steak_tartare,nutriment
steak_tartare,dish
bran,foodstuff
bran,food
bran,roughage
branch_water,food
branch_water,water
milk,foodstuff
milk,food
milk,beverage
milk,dairy_product
corn_gluten_feed,food
corn_gluten_feed,feed
spaghetti_and_meatballs,food
spaghetti_and_meatballs,nutriment
spaghetti_and_meatballs,dish
tomato_paste,foodstuff
tomato_paste,ingredient
tomato_paste,food
taco,food
taco,nutriment
taco,dish
frozen_orange_juice,concentrate
frozen_orange_juice,foodstuff
frozen_orange_juice,beverage
frozen_orange_juice,fruit_juice
frozen_orange_juice,food
frozen_orange_juice,orange_juice
high-protein_diet,diet
high-protein_diet,food
high-protein_diet,fare
coloring,foodstuff
coloring,food
eggs_benedict,food
eggs_benedict,nutriment
eggs_benedict,dish
coconut_milk,foodstuff
coconut_milk,milk
coconut_milk,food
fare,food
mast,food
mast,feed
barley,foodstuff
barley,food
barley,grain
hay,food
hay,feed
hay,fodder
chicken_paprika,food
chicken_paprika,nutriment
chicken_paprika,dish
frittata,food
frittata,nutriment
frittata,dish
osso_buco,food
osso_buco,nutriment
osso_buco,dish
lime_juice,foodstuff
lime_juice,food
lime_juice,juice
ploughman's_lunch,meal
ploughman's_lunch,food
ploughman's_lunch,nutriment
foodstuff,food
phosphate,food
phosphate,soft_drink
phosphate,beverage
chili,food
chili,nutriment
chili,dish
fried_rice,food
fried_rice,nutriment
fried_rice,dish
potion,food
potion,beverage
food_cache,commissariat
food_cache,food
petfood,food
petfood,feed
omelet,food
omelet,nutriment
omelet,dish
kosher,food
kosher,nutriment
balanced_diet,diet
balanced_diet,food
balanced_diet,fare
comfort_food,food
bird_feed,food
bird_feed,feed
boiled_dinner,food
boiled_dinner,nutriment
boiled_dinner,dish
malted_milk,foodstuff
malted_milk,ingredient
malted_milk,food
drinking_water,food
drinking_water,beverage
drinking_water,water
succotash,food
succotash,nutriment
succotash,dish
concentrate,foodstuff
concentrate,food
turnover,food
turnover,nutriment
turnover,dish
enchilada,food
enchilada,nutriment
enchilada,dish
semolina,foodstuff
semolina,flour
semolina,food
deviled_egg,food
deviled_egg,nutriment
deviled_egg,dish
beef_bourguignonne,food
beef_bourguignonne,nutriment
beef_bourguignonne,dish
soybean_meal,foodstuff
soybean_meal,flour
soybean_meal,food
bland_diet,diet
bland_diet,food
bland_diet,fare
field_ration,ration
field_ration,food
field_ration,fare
dietary_supplement,diet
dietary_supplement,food
dietary_supplement,fare
sweet,dainty
sweet,food
sweet,nutriment
snack_food,food
snack_food,nutriment
snack_food,dish
tea,meal
tea,food
tea,nutriment
tonic,food
tonic,soft_drink
tonic,beverage
poi,food
poi,nutriment
poi,dish
sun_tea,food
sun_tea,beverage
sun_tea,tea
perishable,foodstuff
perishable,food
pheasant_under_glass,food
pheasant_under_glass,nutriment
pheasant_under_glass,dish
bite,meal
bite,food
bite,nutriment
egg_roll,food
egg_roll,nutriment
egg_roll,dish
salisbury_steak,food
salisbury_steak,nutriment
salisbury_steak,dish
ginger_beer,food
ginger_beer,beverage
pinole,foodstuff
pinole,meal
pinole,food
pop,food
pop,soft_drink
pop,beverage
timbale,food
timbale,nutriment
timbale,dish
half-and-half,foodstuff
half-and-half,food
half-and-half,dairy_product
dainty,food
dainty,nutriment
kabob,food
kabob,nutriment
kabob,dish
fried_egg,food
fried_egg,nutriment
fried_egg,dish
goats'_milk,foodstuff
goats'_milk,food
goats'_milk,beverage
goats'_milk,milk
goats'_milk,dairy_product
cafe_au_lait,coffee
cafe_au_lait,food
cafe_au_lait,beverage
course,food
course,nutriment
egg_white,foodstuff
egg_white,ingredient
egg_white,food
chicken_provencale,food
chicken_provencale,nutriment
chicken_provencale,dish
bubble_and_squeak,food
bubble_and_squeak,nutriment
bubble_and_squeak,dish
macedoine,food
macedoine,nutriment
macedoine,dish
buffalo_wing,food
buffalo_wing,nutriment
buffalo_wing,dish
turkish_coffee,coffee
turkish_coffee,food
turkish_coffee,beverage
near_beer,food
near_beer,beverage
wish-wash,food
wish-wash,beverage
skim_milk,foodstuff
skim_milk,food
skim_milk,beverage
skim_milk,milk
skim_milk,dairy_product
potluck,meal
potluck,food
potluck,nutriment
oatmeal,foodstuff
oatmeal,meal
oatmeal,food
cattle_cake,food
cattle_cake,feed
saute,food
saute,nutriment
saute,dish
boston_baked_beans,food
boston_baked_beans,nutriment
boston_baked_beans,dish
diet,food
diet,fare
ramekin,food
ramekin,nutriment
ramekin,dish
souffle,food
souffle,nutriment
souffle,dish
welsh_rarebit,food
welsh_rarebit,nutriment
welsh_rarebit,dish
tostada,food
tostada,nutriment
tostada,dish
lemonade,food
lemonade,fruit_drink
lemonade,beverage
lunch,meal
lunch,food
lunch,nutriment
buckwheat,foodstuff
buckwheat,food
buckwheat,grain
cows'_milk,foodstuff
cows'_milk,food
cows'_milk,beverage
cows'_milk,milk
cows'_milk,dairy_product
butter,foodstuff
butter,food
butter,dairy_product
meat_loaf,dish
meat_loaf,bread
meat_loaf,foodstuff
meat_loaf,nutriment
meat_loaf,starches
meat_loaf,food
agar,food
agar,culture_medium
mold,dish
mold,dessert
mold,nutriment
mold,food
mold,course
poached_egg,food
poached_egg,nutriment
poached_egg,dish
dolmas,food
dolmas,nutriment
dolmas,dish
egg_cream,food
egg_cream,soft_drink
egg_cream,beverage
scotch_egg,food
scotch_egg,nutriment
scotch_egg,dish
stuffed_peppers,food
stuffed_peppers,nutriment
stuffed_peppers,dish
beef_wellington,food
beef_wellington,nutriment
beef_wellington,dish
eatage,food
eatage,feed
eatage,fodder
chow_mein,food
chow_mein,nutriment
chow_mein,dish
cafe_noir,coffee
cafe_noir,food
cafe_noir,beverage
fruit_drink,food
fruit_drink,beverage
scrambled_eggs,food
scrambled_eggs,nutriment
scrambled_eggs,dish
chicken_and_rice,food
chicken_and_rice,nutriment
chicken_and_rice,dish
concoction,foodstuff
concoction,food
curry,food
curry,nutriment
curry,dish
dietary,food
dietary,fare
side_dish,food
side_dish,nutriment
side_dish,dish
fat-soluble_vitamin,vitamin
fat-soluble_vitamin,food
fat-soluble_vitamin,nutriment
rijsttaffel,food
rijsttaffel,nutriment
rijsttaffel,dish
pilaf,food
pilaf,nutriment
pilaf,dish
milk,foodstuff
milk,food
mineral_water,food
mineral_water,beverage
mineral_water,water
mineral_water,drinking_water
tapioca,foodstuff
tapioca,food
spring_water,food
spring_water,water
feed,food
banquet,meal
banquet,food
banquet,nutriment
pineapple_juice,food
pineapple_juice,beverage
pineapple_juice,fruit_juice
batter,foodstuff
batter,food
batter,concoction
cottage_pie,food
cottage_pie,nutriment
cottage_pie,dish
slug,alcohol
slug,food
slug,beverage
condensed_milk,foodstuff
condensed_milk,food
condensed_milk,beverage
condensed_milk,milk
condensed_milk,dairy_product
jambalaya,food
jambalaya,nutriment
jambalaya,dish
stuffed_cabbage,food
stuffed_cabbage,nutriment
stuffed_cabbage,dish
matzo_meal,foodstuff
matzo_meal,meal
matzo_meal,food
sauerkraut,food
sauerkraut,nutriment
sauerkraut,dish
low-fat_milk,foodstuff
low-fat_milk,food
low-fat_milk,beverage
low-fat_milk,milk
low-fat_milk,dairy_product
pork_and_beans,food
pork_and_beans,nutriment
pork_and_beans,dish
cream,foodstuff
cream,food
cream,dairy_product
sauerbraten,food
sauerbraten,nutriment
sauerbraten,dish
tomato_concentrate,foodstuff
tomato_concentrate,food
tomato_concentrate,concentrate
liquid_diet,diet
liquid_diet,food
liquid_diet,fare
stew,food
stew,nutriment
stew,dish
coquilles_saint-jacques,food
coquilles_saint-jacques,nutriment
coquilles_saint-jacques,dish
scrapple,food
scrapple,nutriment
scrapple,dish
cola,food
cola,soft_drink
cola,beverage
gefilte_fish,food
gefilte_fish,nutriment
gefilte_fish,dish
kibble,foodstuff
kibble,meal
kibble,food
lobster_thermidor,food
lobster_thermidor,nutriment
lobster_thermidor,dish
pepper_steak,food
pepper_steak,nutriment
pepper_steak,dish
mince,food
mince,nutriment
stover,food
stover,feed
stover,fodder
malt,foodstuff
malt,food
malt,grain
refresher,food
refresher,beverage
chicken_cordon_bleu,food
chicken_cordon_bleu,nutriment
chicken_cordon_bleu,dish
galantine,food
galantine,nutriment
galantine,dish
casserole,food
casserole,nutriment
casserole,dish
soul_food,food
sandwich_plate,food
sandwich_plate,nutriment
sandwich_plate,dish
light_diet,diet
light_diet,food
light_diet,fare
farina,foodstuff
farina,meal
farina,food
soda_water,food
soda_water,beverage
soda_water,water
soda_water,drinking_water
drip_coffee,coffee
drip_coffee,food
drip_coffee,beverage
perry,alcohol
perry,food
perry,beverage
pizza,food
pizza,nutriment
pizza,dish
puree,food
puree,nutriment
nosh-up,meal
nosh-up,food
nosh-up,nutriment
refection,meal
refection,food
refection,nutriment
carbohydrate_loading,diet
carbohydrate_loading,food
carbohydrate_loading,fare
stuffing,foodstuff
stuffing,food
stuffing,concoction
cheese,foodstuff
cheese,food
cheese,dairy_product
scotch_woodcock,food
scotch_woodcock,nutriment
scotch_woodcock,dish
oil_cake,food
oil_cake,feed
fast_food,food
fast_food,nutriment
roulade,food
roulade,nutriment
roulade,dish
fondue,food
fondue,nutriment
fondue,dish
square_meal,meal
square_meal,food
square_meal,nutriment
cambric_tea,food
cambric_tea,beverage
cambric_tea,tea
creep_feed,food
creep_feed,feed
cornmeal,foodstuff
cornmeal,meal
cornmeal,food
broad_bean,food
broad_bean,feed
broad_bean,fodder
risotto,food
risotto,nutriment
risotto,dish
savory,dainty
savory,food
savory,nutriment
yolk,food
comestible,food
millet,foodstuff
millet,food
millet,grain
fish_meal,food
fish_meal,feed
starches,foodstuff
starches,food
roughage,foodstuff
roughage,food
birch_beer,food
birch_beer,soft_drink
birch_beer,beverage
finger_food,food
finger_food,nutriment
high-vitamin_diet,diet
high-vitamin_diet,food
high-vitamin_diet,fare
egg,foodstuff
egg,food
lemon_juice,foodstuff
lemon_juice,food
lemon_juice,juice
chicken_kiev,food
chicken_kiev,nutriment
chicken_kiev,dish
grape_juice,food
grape_juice,beverage
grape_juice,fruit_juice
miraculous_food,food
gluten-free_diet,diet
gluten-free_diet,food
gluten-free_diet,fare
viand,food
viand,nutriment
viand,dish
choice_morsel,dainty
choice_morsel,food
choice_morsel,nutriment
sushi,food
sushi,nutriment
sushi,dish
sour_milk,foodstuff
sour_milk,food
sour_milk,beverage
sour_milk,milk
sour_milk,dairy_product
dehydrated_food,foodstuff
dehydrated_food,food
hydromel,food
hydromel,beverage
coconut_milk,foodstuff
coconut_milk,milk
coconut_milk,food
diet,food
diet,fare
ice_water,food
ice_water,beverage
ice_water,water
ice_water,drinking_water
nutriment,food
ingesta,food
ingesta,nutriment
wheat_flour,foodstuff
wheat_flour,flour
wheat_flour,food
stuffed_tomato,food
stuffed_tomato,nutriment
stuffed_tomato,dish
tamale,food
tamale,nutriment
tamale,dish
coffee,food
coffee,beverage
mate,food
mate,beverage
mess,food
mess,nutriment
certified_milk,foodstuff
certified_milk,food
certified_milk,beverage
certified_milk,milk
certified_milk,dairy_product
allergy_diet,diet
allergy_diet,food
allergy_diet,fare
barbecued_spareribs,food
barbecued_spareribs,nutriment
barbecued_spareribs,dish
canned_meat,foodstuff
canned_meat,food
canned_meat,canned_food
formula,foodstuff
formula,milk
formula,food
cuppa,food
cuppa,beverage
cuppa,tea
burrito,food
burrito,nutriment
burrito,dish
diabetic_diet,diet
diabetic_diet,food
diabetic_diet,fare
mixer,food
mixer,beverage
tempura,food
tempura,nutriment
tempura,dish
grapefruit_juice,food
grapefruit_juice,beverage
grapefruit_juice,fruit_juice
soup,food
soup,nutriment
soup,dish
canary_seed,food
canary_seed,feed
canary_seed,bird_feed
whey,foodstuff
whey,food
whey,dairy_product
blood_agar,agar
blood_agar,food
blood_agar,culture_medium
bitok,food
bitok,nutriment
bitok,dish
nectar,food
nectar,beverage
nectar,fruit_juice
beverage,food
fizz,food
fizz,beverage
spanish_rice,food
spanish_rice,nutriment
spanish_rice,dish
french_toast,food
french_toast,nutriment
french_toast,dish
boiled_egg,food
boiled_egg,nutriment
boiled_egg,dish
tea,food
tea,beverage
wheat,foodstuff
wheat,food
wheat,grain
apple_juice,food
apple_juice,beverage
apple_juice,fruit_juice
tuck,comestible
tuck,food
gravy,foodstuff
gravy,food
gravy,juice
hash,food
hash,nutriment
hash,dish
nipa,alcohol
nipa,food
nipa,beverage
evaporated_milk,concentrate
evaporated_milk,foodstuff
evaporated_milk,food
evaporated_milk,beverage
evaporated_milk,milk
evaporated_milk,dairy_product
hooch,alcohol
hooch,food
hooch,beverage
steak_au_poivre,food
steak_au_poivre,nutriment
steak_au_poivre,dish
mess,meal
mess,food
mess,nutriment
moo_goo_gai_pan,food
moo_goo_gai_pan,nutriment
moo_goo_gai_pan,dish
elixir,food
elixir,beverage
elixir,potion
veal_cordon_bleu,food
veal_cordon_bleu,nutriment
veal_cordon_bleu,dish
barbecued_wing,food
barbecued_wing,nutriment
barbecued_wing,dish
refried_beans,food
refried_beans,nutriment
refried_beans,dish
frog_legs,food
frog_legs,nutriment
frog_legs,dish
rice,foodstuff
rice,food
rice,grain
rice,starches
gelatin,dainty
gelatin,food
gelatin,nutriment
scampi,food
scampi,nutriment
scampi,dish
sake,alcohol
sake,food
sake,beverage
wheat_germ,food
wheat_germ,nutriment
water,food
lutefisk,food
lutefisk,nutriment
lutefisk,dish
yak's_milk,foodstuff
yak's_milk,food
yak's_milk,beverage
yak's_milk,milk
yak's_milk,dairy_product
carrot_juice,foodstuff
carrot_juice,food
carrot_juice,juice
hard_cider,cider
hard_cider,alcohol
hard_cider,food
hard_cider,beverage
kava,alcohol
kava,food
kava,beverage
terrine,food
terrine,nutriment
terrine,dish
water-soluble_vitamin,vitamin
water-soluble_vitamin,food
water-soluble_vitamin,nutriment
wine,alcohol
wine,food
wine,beverage
smoothie,food
smoothie,beverage
curd,foodstuff
curd,food
carbonnade_flamande,food
carbonnade_flamande,nutriment
carbonnade_flamande,dish
cafe_royale,coffee
cafe_royale,food
cafe_royale,beverage
ham_and_eggs,food
ham_and_eggs,nutriment
ham_and_eggs,dish
micronutrient,food
blood_meal,food
blood_meal,feed
oil_meal,food
oil_meal,feed
oil_meal,oil_cake
patty,food
patty,nutriment
patty,dish
ginger_ale,food
ginger_ale,soft_drink
ginger_ale,beverage
semi-skimmed_milk,foodstuff
semi-skimmed_milk,food
semi-skimmed_milk,beverage
semi-skimmed_milk,milk
semi-skimmed_milk,dairy_product
dairy_product,foodstuff
dairy_product,food
tetrazzini,food
tetrazzini,nutriment
tetrazzini,dish
soft_diet,diet
soft_diet,food
soft_diet,fare
scrumpy,cider
scrumpy,food
scrumpy,beverage
cappuccino,coffee
cappuccino,food
cappuccino,beverage
escalope_de_veau_orloff,food
escalope_de_veau_orloff,nutriment
escalope_de_veau_orloff,dish
fruit_juice,food
fruit_juice,beverage
aperitif,alcohol
aperitif,food
aperitif,beverage
buffet,meal
buffet,food
buffet,nutriment
papaya_juice,foodstuff
papaya_juice,food
papaya_juice,juice
scalded_milk,foodstuff
scalded_milk,food
scalded_milk,beverage
scalded_milk,milk
scalded_milk,dairy_product
picnic,meal
picnic,food
picnic,nutriment
brunch,meal
brunch,food
brunch,nutriment
brew,alcohol
brew,food
brew,beverage
scallopine,food
scallopine,nutriment
scallopine,dish
pudding,food
pudding,nutriment
pudding,dish
stuffed_tomato,food
stuffed_tomato,nutriment
stuffed_tomato,dish
iced_coffee,coffee
iced_coffee,food
iced_coffee,beverage
rissole,food
rissole,nutriment
rissole,dish
root_beer,food
root_beer,soft_drink
root_beer,beverage
espresso,coffee
espresso,food
espresso,beverage
sarsaparilla,food
sarsaparilla,soft_drink
sarsaparilla,beverage
moussaka,food
moussaka,nutriment
moussaka,dish
mincemeat,foodstuff
mincemeat,food
mincemeat,concoction
mix,foodstuff
mix,food
mix,concoction
chicken_feed,food
chicken_feed,mash
chicken_feed,feed
grist,foodstuff
grist,food
grist,grain
egg_yolk,foodstuff
egg_yolk,ingredient
egg_yolk,food
